,HPO
68855,HP:0030715
68856,HP:0025696
68857,HP:0025696
68858,HP:0030911
68859,HP:0030911
68860,HP:0008633
68861,HP:0008633
68862,HP:0008633
68863,HP:0008633
68864,HP:0008633
68865,HP:0004374
68866,HP:0004374
68867,HP:0004374
68868,HP:0012791
68869,HP:0012791
68870,HP:0012791
68871,HP:0005233
68872,HP:0005233
68873,HP:0005233
68874,HP:0005233
68875,HP:0011204
68876,HP:0011204
68877,HP:0020108
68878,HP:0011451
68879,HP:0011451
68880,HP:0011451
68881,HP:0011451
68882,HP:0011451
68883,HP:0011451
68884,HP:0011451
68885,HP:0011451
68886,HP:0011451
68887,HP:0011451
68888,HP:0009312
68889,HP:0009312
68890,HP:0004904
68891,HP:0004904
68892,HP:0004904
68893,HP:0004904
68894,HP:0004904
68895,HP:0004904
68896,HP:0001258
68897,HP:0001258
68898,HP:0001258
68899,HP:0001258
68900,HP:0001258
68901,HP:0001258
68902,HP:0012403
68903,HP:0012403
68904,HP:0012403
68905,HP:0012403
68906,HP:0410209
68907,HP:0410209
68908,HP:0410209
68909,HP:0007678
68910,HP:0007678
68911,HP:0007678
68912,HP:0007678
68913,HP:0007678
68914,HP:0005617
68915,HP:0005938
68916,HP:0005938
68917,HP:0034057
68918,HP:0030294
68919,HP:0025047
68920,HP:0025047
68921,HP:0009618
68922,HP:0009618
68923,HP:0009618
68924,HP:0009618
68925,HP:0009618
68926,HP:0040010
68927,HP:0025063
68928,HP:0025063
68929,HP:0100779
68930,HP:0100779
68931,HP:0004059
68932,HP:0004059
68933,HP:0003679
68934,HP:0012452
68935,HP:0012452
68936,HP:0012452
68937,HP:0012452
68938,HP:0012452
68939,HP:0012452
68940,HP:0012452
68941,HP:0012452
68942,HP:0010971
68943,HP:0010971
68944,HP:0033246
68945,HP:0033246
68946,HP:0033246
68947,HP:0100906
68948,HP:0100906
68949,HP:0004432
68950,HP:0004432
68951,HP:0004432
68952,HP:0004432
68953,HP:0004432
68954,HP:0011333
68955,HP:0011333
68956,HP:0011333
68957,HP:0011333
68958,HP:0011333
68959,HP:0011333
68960,HP:0011333
68961,HP:0011333
68962,HP:0033449
68963,HP:0033144
68964,HP:0033144
68965,HP:0002671
68966,HP:0002671
68967,HP:0002671
68968,HP:0002671
68969,HP:0002671
68970,HP:0002671
68971,HP:0002671
68972,HP:0002671
68973,HP:0002671
68974,HP:0002671
68975,HP:0002671
68976,HP:0002671
68977,HP:0002671
68978,HP:0011337
68979,HP:0011337
68980,HP:0030072
68981,HP:0030072
68982,HP:0030072
68983,HP:0030072
68984,HP:0030072
68985,HP:0030072
68986,HP:0012688
68987,HP:0012688
68988,HP:0009417
68989,HP:0009417
68990,HP:0009417
68991,HP:0000571
68992,HP:0000571
68993,HP:0000571
68994,HP:0410387
68995,HP:0031356
68996,HP:0031356
68997,HP:0012077
68998,HP:0012077
68999,HP:0012077
69000,HP:0012077
69001,HP:0012077
69002,HP:0004390
69003,HP:0004390
69004,HP:0004390
69005,HP:0004390
69006,HP:0004390
69007,HP:0004390
69008,HP:0004390
69009,HP:0004390
69010,HP:0007607
69011,HP:0007607
69012,HP:0007607
69013,HP:0007607
69014,HP:0007370
69015,HP:0007370
69016,HP:0007370
69017,HP:0007370
69018,HP:0007370
69019,HP:0007370
69020,HP:0007370
69021,HP:0410309
69022,HP:0410309
69023,HP:0001099
69024,HP:0002875
69025,HP:0002875
69026,HP:0002875
69027,HP:0002875
69028,HP:0002875
69029,HP:0002875
69030,HP:0002592
69031,HP:0002592
69032,HP:0002592
69033,HP:0002592
69034,HP:0002592
69035,HP:0002592
69036,HP:0002592
69037,HP:0005687
69038,HP:0005687
69039,HP:0033477
69040,HP:0033477
69041,HP:0100540
69042,HP:0100540
69043,HP:0100540
69044,HP:0100540
69045,HP:0100540
69046,HP:0100540
69047,HP:0100540
69048,HP:0100540
69049,HP:0100540
69050,HP:0100540
69051,HP:0100540
69052,HP:0100540
69053,HP:0030720
69054,HP:0030720
69055,HP:0012168
69056,HP:0012168
69057,HP:0012168
69058,HP:0012168
69059,HP:3000011
69060,HP:3000011
69061,HP:0011758
69062,HP:0032971
69063,HP:0032971
69064,HP:0001300
69065,HP:0001300
69066,HP:0001300
69067,HP:0001300
69068,HP:0001300
69069,HP:0009289
69070,HP:0009289
69071,HP:0009289
69072,HP:0011272
69073,HP:0011272
69074,HP:0011272
69075,HP:0011272
69076,HP:0011272
69077,HP:0012652
69078,HP:0012652
69079,HP:0012652
69080,HP:0012652
69081,HP:0100042
69082,HP:0100042
69083,HP:0100042
69084,HP:0011900
69085,HP:0011900
69086,HP:0011900
69087,HP:0011900
69088,HP:0011900
69089,HP:0002055
69090,HP:0011680
69091,HP:0005469
69092,HP:0005469
69093,HP:0005469
69094,HP:0005469
69095,HP:0005469
69096,HP:0005469
69097,HP:0033108
69098,HP:0004214
69099,HP:0004214
69100,HP:0004214
69101,HP:0004214
69102,HP:0004214
69103,HP:0030572
69104,HP:0033878
69105,HP:0033878
69106,HP:0030564
69107,HP:0001399
69108,HP:0001399
69109,HP:0001399
69110,HP:0001399
69111,HP:0100586
69112,HP:0100586
69113,HP:0100586
69114,HP:0000369
69115,HP:0000369
69116,HP:0000369
69117,HP:0000369
69118,HP:0000369
69119,HP:0000369
69120,HP:0000369
69121,HP:0200116
69122,HP:0011561
69123,HP:0011561
69124,HP:0011561
69125,HP:0010042
69126,HP:0010042
69127,HP:0010042
69128,HP:0010042
69129,HP:0003738
69130,HP:0003738
69131,HP:0003738
69132,HP:0003738
69133,HP:0003738
69134,HP:0003738
69135,HP:0033866
69136,HP:0011444
69137,HP:0011444
69138,HP:0011444
69139,HP:0011444
69140,HP:0011444
69141,HP:0006402
69142,HP:0006402
69143,HP:0002758
69144,HP:0002758
69145,HP:0002758
69146,HP:0002758
69147,HP:0002758
69148,HP:0002758
69149,HP:0033800
69150,HP:0100535
69151,HP:0100298
69152,HP:0100298
69153,HP:0009503
69154,HP:0009503
69155,HP:0009503
69156,HP:0007917
69157,HP:0007917
69158,HP:0010608
69159,HP:0010608
69160,HP:0010608
69161,HP:0010608
69162,HP:0010608
69163,HP:0010608
69164,HP:0500008
69165,HP:0500008
69166,HP:0500008
69167,HP:0002476
69168,HP:0002476
69169,HP:0002476
69170,HP:0002476
69171,HP:0002562
69172,HP:0002562
69173,HP:0008321
69174,HP:0008321
69175,HP:0008321
69176,HP:0008321
69177,HP:0008321
69178,HP:0008321
69179,HP:0008321
69180,HP:0031375
69181,HP:0031838
69182,HP:0031838
69183,HP:0033127
69184,HP:0009593
69185,HP:0009593
69186,HP:0009593
69187,HP:0008513
69188,HP:0008513
69189,HP:0008513
69190,HP:0008513
69191,HP:0008513
69192,HP:0020121
69193,HP:0020121
69194,HP:0010127
69195,HP:0010127
69196,HP:0010127
69197,HP:0032274
69198,HP:0032274
69199,HP:0032274
69200,HP:0032274
69201,HP:0032274
69202,HP:0032274
69203,HP:0011640
69204,HP:0011640
69205,HP:0006689
69206,HP:0006689
69207,HP:0006689
69208,HP:0006689
69209,HP:0006689
69210,HP:0030870
69211,HP:0030870
69212,HP:0030870
69213,HP:0030870
69214,HP:0030870
69215,HP:0030870
69216,HP:0030870
69217,HP:0004426
69218,HP:0004426
69219,HP:0004426
69220,HP:0002039
69221,HP:0002039
69222,HP:0002039
69223,HP:0002039
69224,HP:0002039
69225,HP:0031772
69226,HP:0031772
69227,HP:0001071
69228,HP:0001071
69229,HP:0001071
69230,HP:0001071
69231,HP:0001071
69232,HP:0008388
69233,HP:0008388
69234,HP:0008388
69235,HP:0008388
69236,HP:0008388
69237,HP:0010223
69238,HP:0010223
69239,HP:0010343
69240,HP:0010343
69241,HP:0010343
69242,HP:0010343
69243,HP:0010343
69244,HP:0033466
69245,HP:0001844
69246,HP:0001844
69247,HP:0001844
69248,HP:0001844
69249,HP:0009195
69250,HP:0009195
69251,HP:0009195
69252,HP:0009195
69253,HP:0006092
69254,HP:0006092
69255,HP:0006092
69256,HP:0008453
69257,HP:0008453
69258,HP:0500116
69259,HP:0011313
69260,HP:0011313
69261,HP:0011165
69262,HP:0011165
69263,HP:0011165
69264,HP:0011165
69265,HP:0011165
69266,HP:0011165
69267,HP:0011165
69268,HP:0011165
69269,HP:0100724
69270,HP:0100724
69271,HP:0100724
69272,HP:0100724
69273,HP:0100724
69274,HP:0100724
69275,HP:0100724
69276,HP:0001600
69277,HP:0001600
69278,HP:0001600
69279,HP:0001600
69280,HP:0025375
69281,HP:0008272
69282,HP:0032992
69283,HP:0006380
69284,HP:0006380
69285,HP:0006380
69286,HP:0006380
69287,HP:0006380
69288,HP:0006380
69289,HP:0006380
69290,HP:0006380
69291,HP:0006380
69292,HP:0006380
69293,HP:0006380
69294,HP:0006380
69295,HP:0006380
69296,HP:0012513
69297,HP:0012513
69298,HP:0012513
69299,HP:0030151
69300,HP:0030151
69301,HP:0030151
69302,HP:0030151
69303,HP:0030151
69304,HP:0030151
69305,HP:0010084
69306,HP:0010084
69307,HP:0010084
69308,HP:0032865
69309,HP:0011857
69310,HP:0011857
69311,HP:0011857
69312,HP:0011857
69313,HP:0011857
69314,HP:0011857
69315,HP:0011079
69316,HP:0011079
69317,HP:0011079
69318,HP:0011079
69319,HP:0011079
69320,HP:0011079
69321,HP:0011079
69322,HP:0500153
69323,HP:0500153
69324,HP:0500153
69325,HP:0100531
69326,HP:0100531
69327,HP:0031371
69328,HP:0030380
69329,HP:0030380
69330,HP:0030380
69331,HP:0006774
69332,HP:0006774
69333,HP:0006774
69334,HP:0010001
69335,HP:0010001
69336,HP:0010001
69337,HP:0010001
69338,HP:0030893
69339,HP:0011038
69340,HP:0011038
69341,HP:0011038
69342,HP:0011149
69343,HP:0011149
69344,HP:0011149
69345,HP:0011149
69346,HP:0008187
69347,HP:0008187
69348,HP:0008187
69349,HP:0001493
69350,HP:0001493
69351,HP:0001493
69352,HP:0001493
69353,HP:0100146
69354,HP:0100146
69355,HP:0001488
69356,HP:0001488
69357,HP:0033435
69358,HP:0000661
69359,HP:0008991
69360,HP:0008991
69361,HP:0009953
69362,HP:0009953
69363,HP:0009953
69364,HP:0025337
69365,HP:0025337
69366,HP:0002608
69367,HP:0002608
69368,HP:0002608
69369,HP:0002608
69370,HP:0002608
69371,HP:0002608
69372,HP:0002608
69373,HP:0001067
69374,HP:0001067
69375,HP:0001067
69376,HP:0001067
69377,HP:0001067
69378,HP:0001067
69379,HP:0001067
69380,HP:0001067
69381,HP:0001067
69382,HP:0032913
69383,HP:0010616
69384,HP:0010616
69385,HP:0010616
69386,HP:0010616
69387,HP:0012223
69388,HP:0012223
69389,HP:0012223
69390,HP:0012223
69391,HP:0012223
69392,HP:0012472
69393,HP:0012472
69394,HP:0012472
69395,HP:0012472
69396,HP:0012472
69397,HP:0032501
69398,HP:0032501
69399,HP:0012122
69400,HP:0012122
69401,HP:0012122
69402,HP:0003238
69403,HP:0006420
69404,HP:0006420
69405,HP:0010741
69406,HP:0010741
69407,HP:0010741
69408,HP:0010741
69409,HP:0010741
69410,HP:0010741
69411,HP:0010741
69412,HP:0010741
69413,HP:0010741
69414,HP:0010741
69415,HP:0010741
69416,HP:0010741
69417,HP:0010741
69418,HP:0010741
69419,HP:0010741
69420,HP:0001544
69421,HP:0001544
69422,HP:0001544
69423,HP:0001544
69424,HP:0025685
69425,HP:0003587
69426,HP:0003587
69427,HP:0003587
69428,HP:0003587
69429,HP:0003587
69430,HP:0003587
69431,HP:0100165
69432,HP:0100165
69433,HP:0012495
69434,HP:0012495
69435,HP:0009940
69436,HP:0009940
69437,HP:0009940
69438,HP:0009940
69439,HP:0009940
69440,HP:0009940
69441,HP:0009940
69442,HP:0009940
69443,HP:0009940
69444,HP:0009940
69445,HP:0009940
69446,HP:0009940
69447,HP:0009940
69448,HP:0009940
69449,HP:0009940
69450,HP:0009940
69451,HP:0002518
69452,HP:0002518
69453,HP:0002518
69454,HP:0002518
69455,HP:0005486
69456,HP:0005486
69457,HP:0005486
69458,HP:0005486
69459,HP:0005486
69460,HP:0005486
69461,HP:0005486
69462,HP:0005486
69463,HP:0034243
69464,HP:0031418
69465,HP:0031418
69466,HP:0008964
69467,HP:0008964
69468,HP:0020220
69469,HP:0020220
69470,HP:0020220
69471,HP:0020220
69472,HP:0020220
69473,HP:0020220
69474,HP:0020220
69475,HP:0020220
69476,HP:0020220
69477,HP:0010442
69478,HP:0010442
69479,HP:0010442
69480,HP:0010442
69481,HP:0010442
69482,HP:0010442
69483,HP:0009663
69484,HP:0009663
69485,HP:0009663
69486,HP:0003877
69487,HP:0003877
69488,HP:0005458
69489,HP:0005458
69490,HP:0005458
69491,HP:0005458
69492,HP:0005458
69493,HP:0005458
69494,HP:0005458
69495,HP:0005458
69496,HP:0005458
69497,HP:0031436
69498,HP:0100449
69499,HP:0100449
69500,HP:0100449
69501,HP:0006368
69502,HP:0009697
69503,HP:0009697
69504,HP:0031156
69505,HP:0034193
69506,HP:0008383
69507,HP:0008383
69508,HP:0010038
69509,HP:0010038
69510,HP:0010038
69511,HP:0010038
69512,HP:0010038
69513,HP:0010038
69514,HP:0000854
69515,HP:0000854
69516,HP:0000854
69517,HP:0000854
69518,HP:0000854
69519,HP:0000854
69520,HP:0100514
69521,HP:0005632
69522,HP:0005632
69523,HP:0001920
69524,HP:0001920
69525,HP:0001920
69526,HP:0001920
69527,HP:0001920
69528,HP:0001920
69529,HP:0001920
69530,HP:0000453
69531,HP:0000453
69532,HP:0000453
69533,HP:0000453
69534,HP:0000453
69535,HP:0000453
69536,HP:0100711
69537,HP:0100711
69538,HP:0100711
69539,HP:0030389
69540,HP:0030389
69541,HP:0004828
69542,HP:0004828
69543,HP:0004828
69544,HP:0004828
69545,HP:0004828
69546,HP:0004828
69547,HP:0004828
69548,HP:0006121
69549,HP:0006121
69550,HP:0033296
69551,HP:0033296
69552,HP:0000637
69553,HP:0000637
69554,HP:0000637
69555,HP:0000637
69556,HP:0000637
69557,HP:0000637
69558,HP:0000637
69559,HP:0000637
69560,HP:0000637
69561,HP:0032609
69562,HP:0032609
69563,HP:0032609
69564,HP:0025141
69565,HP:0025141
69566,HP:0030104
69567,HP:0030104
69568,HP:0030104
69569,HP:0012410
69570,HP:0012410
69571,HP:0012410
69572,HP:0012410
69573,HP:0012410
69574,HP:0012410
69575,HP:0010260
69576,HP:0010260
69577,HP:0025447
69578,HP:0410228
69579,HP:0410228
69580,HP:0033186
69581,HP:0032291
69582,HP:0010765
69583,HP:0010765
69584,HP:0006619
69585,HP:0006619
69586,HP:0010049
69587,HP:0010049
69588,HP:0010049
69589,HP:0010049
69590,HP:0010049
69591,HP:0010049
69592,HP:0010049
69593,HP:0010049
69594,HP:0010049
69595,HP:0010049
69596,HP:0010049
69597,HP:0010049
69598,HP:0031874
69599,HP:0031874
69600,HP:0000408
69601,HP:0000408
69602,HP:0000408
69603,HP:0000408
69604,HP:0000408
69605,HP:0000408
69606,HP:0000408
69607,HP:0000408
69608,HP:3000035
69609,HP:3000035
69610,HP:0034119
69611,HP:0007778
69612,HP:0007778
69613,HP:0007778
69614,HP:0007778
69615,HP:0033238
69616,HP:0025277
69617,HP:0033228
69618,HP:0033228
69619,HP:0030680
69620,HP:0030680
69621,HP:0030680
69622,HP:0000707
69623,HP:0000707
69624,HP:0000707
69625,HP:0000707
69626,HP:0000707
69627,HP:0000707
69628,HP:0000707
69629,HP:0002577
69630,HP:0002577
69631,HP:0002577
69632,HP:0002577
69633,HP:0012070
69634,HP:0012070
69635,HP:0012070
69636,HP:0012070
69637,HP:0007605
69638,HP:0007605
69639,HP:0010447
69640,HP:0010447
69641,HP:0010447
69642,HP:0010447
69643,HP:0010447
69644,HP:0010447
69645,HP:0031457
69646,HP:0031457
69647,HP:0000687
69648,HP:0000687
69649,HP:0000687
69650,HP:0000687
69651,HP:0000687
69652,HP:0000687
69653,HP:0000687
69654,HP:0000687
69655,HP:0000687
69656,HP:0000687
69657,HP:0033205
69658,HP:0033205
69659,HP:0030582
69660,HP:0005959
69661,HP:0005959
69662,HP:0005959
69663,HP:0100343
69664,HP:0000246
69665,HP:0000246
69666,HP:0000246
69667,HP:0000246
69668,HP:0000246
69669,HP:0000246
69670,HP:0000246
69671,HP:0000246
69672,HP:0000246
69673,HP:0100903
69674,HP:0100903
69675,HP:0100903
69676,HP:0100903
69677,HP:0030086
69678,HP:0030086
69679,HP:0030086
69680,HP:0009927
69681,HP:0009927
69682,HP:0009927
69683,HP:0009927
69684,HP:0009927
69685,HP:0009927
69686,HP:0009927
69687,HP:0009927
69688,HP:0009927
69689,HP:0009927
69690,HP:0012127
69691,HP:0012127
69692,HP:0012127
69693,HP:0012386
69694,HP:0012386
69695,HP:0012386
69696,HP:0012386
69697,HP:0012386
69698,HP:0012386
69699,HP:0032507
69700,HP:0032507
69701,HP:0000812
69702,HP:0000812
69703,HP:0002333
69704,HP:0002333
69705,HP:0002333
69706,HP:0012832
69707,HP:0012832
69708,HP:0012832
69709,HP:0012780
69710,HP:0012780
69711,HP:0012780
69712,HP:0012780
69713,HP:0012780
69714,HP:0012780
69715,HP:0012780
69716,HP:0003198
69717,HP:0003198
69718,HP:0003198
69719,HP:0003198
69720,HP:0003198
69721,HP:0003198
69722,HP:0003198
69723,HP:0009814
69724,HP:0009814
69725,HP:0002283
69726,HP:0002283
69727,HP:0002283
69728,HP:0002283
69729,HP:0002283
69730,HP:0002283
69731,HP:0002283
69732,HP:0002283
69733,HP:0002283
69734,HP:0002283
69735,HP:0004844
69736,HP:0004844
69737,HP:0004844
69738,HP:0004844
69739,HP:0004844
69740,HP:0004844
69741,HP:0012457
69742,HP:0012457
69743,HP:0012457
69744,HP:0025027
69745,HP:0025027
69746,HP:0025027
69747,HP:0025027
69748,HP:0007754
69749,HP:0007754
69750,HP:0000492
69751,HP:0000492
69752,HP:0000492
69753,HP:0000492
69754,HP:0025634
69755,HP:0004915
69756,HP:0004915
69757,HP:0004915
69758,HP:0010031
69759,HP:0010031
69760,HP:0010031
69761,HP:0410022
69762,HP:0410022
69763,HP:0000527
69764,HP:0000527
69765,HP:0000527
69766,HP:0000527
69767,HP:0000527
69768,HP:0000527
69769,HP:0000527
69770,HP:0410017
69771,HP:0410017
69772,HP:0001841
69773,HP:0001841
69774,HP:0001841
69775,HP:0001841
69776,HP:0001841
69777,HP:0001841
69778,HP:0001841
69779,HP:0001841
69780,HP:0001841
69781,HP:0001841
69782,HP:0001841
69783,HP:0001841
69784,HP:0010112
69785,HP:0010112
69786,HP:0010112
69787,HP:0003020
69788,HP:0009529
69789,HP:0009529
69790,HP:0011903
69791,HP:0011903
69792,HP:0011903
69793,HP:0011903
69794,HP:0011903
69795,HP:0011903
69796,HP:0032916
69797,HP:0011677
69798,HP:0030003
69799,HP:0030003
69800,HP:0030003
69801,HP:0030003
69802,HP:0011362
69803,HP:0011362
69804,HP:0011362
69805,HP:0011362
69806,HP:0002113
69807,HP:0002113
69808,HP:0002113
69809,HP:0005595
69810,HP:0005595
69811,HP:0005595
69812,HP:0005595
69813,HP:0011128
69814,HP:0011128
69815,HP:0031296
69816,HP:0009785
69817,HP:0009785
69818,HP:0009785
69819,HP:0009293
69820,HP:0009293
69821,HP:0009293
69822,HP:0005327
69823,HP:0011682
69824,HP:0011682
69825,HP:0011682
69826,HP:0011682
69827,HP:0011682
69828,HP:0011682
69829,HP:0011682
69830,HP:0011682
69831,HP:0011682
69832,HP:0011682
69833,HP:0032260
69834,HP:0033530
69835,HP:0002212
69836,HP:0002212
69837,HP:0030044
69838,HP:0030044
69839,HP:0033658
69840,HP:0033658
69841,HP:0033658
69842,HP:0033658
69843,HP:0033658
69844,HP:0033658
69845,HP:0033658
69846,HP:0033658
69847,HP:0031829
69848,HP:0031829
69849,HP:0003202
69850,HP:0003202
69851,HP:0003202
69852,HP:0003202
69853,HP:0003202
69854,HP:0003202
69855,HP:0003202
69856,HP:0003202
69857,HP:0003202
69858,HP:0003202
69859,HP:0003202
69860,HP:0003202
69861,HP:0003202
69862,HP:0003202
69863,HP:0003202
69864,HP:0003202
69865,HP:0003202
69866,HP:0003202
69867,HP:0003996
69868,HP:0001384
69869,HP:0001384
69870,HP:0001384
69871,HP:0001384
69872,HP:0030882
69873,HP:0030882
69874,HP:0030882
69875,HP:0030882
69876,HP:0030882
69877,HP:0030882
69878,HP:0031627
69879,HP:0003904
69880,HP:0003904
69881,HP:0003904
69882,HP:0010929
69883,HP:0010929
69884,HP:0010929
69885,HP:0003946
69886,HP:0003946
69887,HP:0032423
69888,HP:0002681
69889,HP:0002681
69890,HP:0002681
69891,HP:0002681
69892,HP:0002681
69893,HP:0002681
69894,HP:0002681
69895,HP:0002681
69896,HP:0002681
69897,HP:0032961
69898,HP:0032961
69899,HP:0100808
69900,HP:0100808
69901,HP:0100808
69902,HP:0100808
69903,HP:0100808
69904,HP:0100808
69905,HP:0011234
69906,HP:0011234
69907,HP:0011234
69908,HP:0100564
69909,HP:0100564
69910,HP:0100564
69911,HP:0100521
69912,HP:0100521
69913,HP:0100521
69914,HP:0100521
69915,HP:0100521
69916,HP:0012672
69917,HP:0012672
69918,HP:0012672
69919,HP:0012672
69920,HP:0001692
69921,HP:0001692
69922,HP:0001692
69923,HP:0001692
69924,HP:0001692
69925,HP:0033772
69926,HP:0100594
69927,HP:0100594
69928,HP:0100594
69929,HP:0100594
69930,HP:0002617
69931,HP:0002617
69932,HP:0002617
69933,HP:0002617
69934,HP:0002617
69935,HP:0002617
69936,HP:0002617
69937,HP:0002617
69938,HP:0002617
69939,HP:0002617
69940,HP:0002617
69941,HP:0033695
69942,HP:0033695
69943,HP:0025405
69944,HP:0025405
69945,HP:0025405
69946,HP:0025664
69947,HP:0025664
69948,HP:0025524
69949,HP:0025524
69950,HP:0002714
69951,HP:0002714
69952,HP:0002714
69953,HP:0002714
69954,HP:0002714
69955,HP:0002714
69956,HP:0006106
69957,HP:0005665
69958,HP:0005665
69959,HP:0031770
69960,HP:0003228
69961,HP:0003228
69962,HP:0003228
69963,HP:0003228
69964,HP:0003228
69965,HP:0003228
69966,HP:0025680
69967,HP:0025680
69968,HP:0410363
69969,HP:0410363
69970,HP:0010810
69971,HP:0010810
69972,HP:0010810
69973,HP:0010810
69974,HP:0010810
69975,HP:0010810
69976,HP:0100498
69977,HP:0012139
69978,HP:0012139
69979,HP:0012139
69980,HP:0005310
69981,HP:0005310
69982,HP:0011996
69983,HP:0011996
69984,HP:0011996
69985,HP:0011996
69986,HP:0010232
69987,HP:0010232
69988,HP:0010232
69989,HP:0010232
69990,HP:0020207
69991,HP:0020207
69992,HP:0010274
69993,HP:0010274
69994,HP:0010274
69995,HP:3000034
69996,HP:3000034
69997,HP:3000034
69998,HP:3000034
69999,HP:3000034
70000,HP:0031410
70001,HP:0031410
70002,HP:0031410
70003,HP:0100612
70004,HP:0100612
70005,HP:0100612
70006,HP:0100612
70007,HP:0100612
70008,HP:0100612
70009,HP:0100612
70010,HP:0100612
70011,HP:0100612
70012,HP:0032986
70013,HP:0008404
70014,HP:0008404
70015,HP:0008404
70016,HP:0008404
70017,HP:0008404
70018,HP:0008404
70019,HP:0008404
70020,HP:0008404
70021,HP:0008112
70022,HP:0011438
70023,HP:0011438
70024,HP:0011438
70025,HP:0007841
70026,HP:0007841
70027,HP:0007841
70028,HP:0007841
70029,HP:0011656
70030,HP:0011656
70031,HP:0011656
70032,HP:0011100
70033,HP:0011100
70034,HP:0011100
70035,HP:0011100
70036,HP:0012556
70037,HP:0012556
70038,HP:0012556
70039,HP:0012556
70040,HP:0025730
70041,HP:0025730
70042,HP:0025730
70043,HP:0025730
70044,HP:0000636
70045,HP:0000636
70046,HP:0000636
70047,HP:0000636
70048,HP:0000636
70049,HP:0000636
70050,HP:0000636
70051,HP:0025177
70052,HP:0040022
70053,HP:0040022
70054,HP:0002194
70055,HP:0002194
70056,HP:0002194
70057,HP:0002194
70058,HP:0002194
70059,HP:0002194
70060,HP:0002194
70061,HP:0002194
70062,HP:0030125
70063,HP:0030125
70064,HP:0030125
70065,HP:0030125
70066,HP:0002107
70067,HP:0002107
70068,HP:0002107
70069,HP:0002107
70070,HP:0002107
70071,HP:0000045
70072,HP:0010440
70073,HP:0010440
70074,HP:0003193
70075,HP:0003193
70076,HP:0003193
70077,HP:0003193
70078,HP:0003193
70079,HP:0003193
70080,HP:0003193
70081,HP:0003193
70082,HP:0010775
70083,HP:0010775
70084,HP:0010775
70085,HP:0010775
70086,HP:0010775
70087,HP:0010775
70088,HP:0033962
70089,HP:0006817
70090,HP:0006817
70091,HP:0006817
70092,HP:0006817
70093,HP:0006817
70094,HP:0006817
70095,HP:0031857
70096,HP:0031857
70097,HP:0031857
70098,HP:0011821
70099,HP:0011821
70100,HP:0011821
70101,HP:0011821
70102,HP:0011821
70103,HP:0025123
